,id,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_status
8503,52023,31,25404,RENT,1.0,HOMEIMPROVEMENT,C,8400,13.11,0.34,Y,6,1
8504,51325,24,46300,MORTGAGE,6.0,DEBTCONSOLIDATION,B,8000,11.99,0.17,N,4,0
8505,33916,34,49000,RENT,0.0,VENTURE,B,19750,11.14,0.4,N,7,1
8506,58144,36,200000,MORTGAGE,0.0,DEBTCONSOLIDATION,C,15000,13.92,0.07,N,14,0
8507,55802,28,62500,RENT,12.0,DEBTCONSOLIDATION,A,12000,7.51,0.19,N,7,1
8508,18827,25,140000,MORTGAGE,9.0,EDUCATION,A,12000,6.92,0.09,N,4,0
8509,56401,25,128000,MORTGAGE,6.0,EDUCATION,A,25000,7.9,0.19,N,2,1
8510,33227,24,60000,RENT,8.0,EDUCATION,A,20000,6.92,0.33,N,3,1
8511,8003,25,57000,MORTGAGE,9.0,MEDICAL,A,9000,7.14,0.16,N,3,0
8512,30878,25,62400,RENT,9.0,VENTURE,F,20000,19.13,0.32,N,2,1
8513,29381,25,75000,RENT,0.0,DEBTCONSOLIDATION,A,5400,7.29,0.07,N,4,0
8514,45713,24,51000,MORTGAGE,3.0,HOMEIMPROVEMENT,B,5000,10.99,0.1,N,2,0
8515,10178,31,70000,MORTGAGE,2.0,MEDICAL,A,8000,7.51,0.11,N,10,0
8516,40663,24,75000,RENT,4.0,HOMEIMPROVEMENT,A,10000,7.51,0.13,N,3,0
8517,37600,36,58380,MORTGAGE,8.0,PERSONAL,A,3000,7.29,0.05,N,13,0
8518,45024,24,30000,RENT,4.0,EDUCATION,E,10000,19.29,0.33,N,2,1
8519,29085,37,50000,MORTGAGE,4.0,HOMEIMPROVEMENT,A,4800,8.9,0.1,N,11,0
8520,430,56,50000,RENT,0.0,PERSONAL,C,3000,13.22,0.06,Y,23,0
8521,32369,22,50000,RENT,3.0,VENTURE,A,7000,7.14,0.14,N,4,0
8522,53814,22,20000,RENT,0.0,MEDICAL,D,4000,15.65,0.2,N,4,1
8523,3712,32,51700,OWN,2.0,EDUCATION,B,13200,11.14,0.26,N,9,0
8524,35300,22,48000,MORTGAGE,0.0,VENTURE,A,5000,7.14,0.1,N,2,0
8525,23214,22,52000,RENT,4.0,PERSONAL,A,20000,7.51,0.38,N,2,1
8526,50699,22,60000,MORTGAGE,6.0,EDUCATION,A,10800,6.03,0.18,N,3,0
8527,6875,23,60000,MORTGAGE,4.0,VENTURE,A,4000,7.14,0.07,N,4,0
8528,4152,34,72955,MORTGAGE,1.0,PERSONAL,C,3500,13.72,0.05,N,9,1
8529,28459,38,60000,RENT,5.0,HOMEIMPROVEMENT,B,10000,11.14,0.17,N,11,0
8530,39725,22,60000,MORTGAGE,6.0,EDUCATION,C,5000,13.48,0.08,N,2,0
8531,17790,22,67000,MORTGAGE,6.0,MEDICAL,A,4000,5.42,0.06,N,2,0
8532,36955,24,60000,RENT,3.0,EDUCATION,D,18000,15.28,0.3,Y,3,0
8533,15309,24,150000,MORTGAGE,7.0,VENTURE,A,8000,8.9,0.05,N,2,0
8534,53302,30,45000,RENT,7.0,EDUCATION,B,15850,9.91,0.36,N,8,1
8535,51941,28,25200,RENT,2.0,VENTURE,B,7000,11.48,0.27,N,5,0
8536,54960,27,75000,MORTGAGE,7.0,HOMEIMPROVEMENT,A,6000,7.51,0.08,N,6,0
8537,2007,23,54000,MORTGAGE,7.0,DEBTCONSOLIDATION,C,12000,13.23,0.22,N,3,0
8538,7667,28,59000,RENT,0.0,HOMEIMPROVEMENT,D,15000,14.96,0.25,N,7,1
8539,56587,22,85000,MORTGAGE,0.0,EDUCATION,A,4000,7.29,0.05,N,4,0
8540,310,25,100300,RENT,9.0,MEDICAL,D,8500,14.84,0.08,N,3,1
8541,13773,27,78000,OWN,8.0,EDUCATION,C,24250,13.92,0.31,N,10,0
8542,35627,26,39996,MORTGAGE,9.0,EDUCATION,C,5000,14.82,0.13,Y,2,0
8543,45345,30,60000,RENT,4.0,PERSONAL,B,10000,11.99,0.17,N,8,0
8544,7287,24,48000,RENT,0.0,MEDICAL,B,11000,10.37,0.23,N,3,0
8545,33317,22,86500,MORTGAGE,6.0,EDUCATION,A,6500,7.29,0.08,N,2,0
8546,35271,37,43439,RENT,0.0,VENTURE,B,17000,9.99,0.41,N,12,1
8547,32387,33,35000,RENT,6.0,VENTURE,D,10400,15.99,0.3,N,7,0
8548,44661,37,171870,RENT,0.0,MEDICAL,B,15000,10.59,0.09,N,14,1
8549,32794,21,70000,RENT,5.0,EDUCATION,A,8000,7.51,0.11,N,2,0
8550,39046,29,49000,RENT,2.0,PERSONAL,D,5000,14.11,0.1,Y,7,1
8551,23196,33,19200,RENT,0.0,PERSONAL,B,4000,11.71,0.21,N,5,1
8552,29072,54,50000,RENT,4.0,PERSONAL,B,15000,11.36,0.3,N,19,0
8553,24855,22,39000,RENT,1.0,MEDICAL,B,10000,11.99,0.26,N,2,1
8554,744,23,108000,RENT,3.0,VENTURE,D,35000,15.62,0.32,N,2,1
8555,35960,24,47380,RENT,1.0,EDUCATION,C,15000,13.79,0.31,N,4,1
8556,14613,37,78000,RENT,3.0,DEBTCONSOLIDATION,B,20000,12.18,0.26,N,11,1
8557,40099,22,60000,MORTGAGE,6.0,VENTURE,A,9800,7.88,0.16,N,4,0
8558,53796,23,70000,MORTGAGE,3.0,EDUCATION,B,12000,11.71,0.17,N,3,0
8559,5510,27,54000,RENT,1.0,EDUCATION,C,9600,13.79,0.18,Y,7,1
8560,33108,26,109200,MORTGAGE,9.0,EDUCATION,B,20000,9.88,0.18,N,4,0
8561,54217,22,51600,RENT,1.0,EDUCATION,B,9000,10.59,0.17,N,3,1
8562,30887,25,36000,RENT,4.0,VENTURE,C,12000,13.49,0.33,N,2,1
8563,6439,23,55000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,8000,7.51,0.15,N,3,0
8564,20920,27,97750,MORTGAGE,9.0,MEDICAL,B,14000,11.99,0.15,N,8,1
8565,31747,43,41400,RENT,1.0,DEBTCONSOLIDATION,A,17000,5.99,0.41,N,15,1
8566,30145,23,42000,MORTGAGE,4.0,EDUCATION,C,6500,14.35,0.15,Y,3,0
8567,5664,29,40000,MORTGAGE,13.0,MEDICAL,B,1000,10.99,0.03,N,9,0
8568,37317,29,75000,MORTGAGE,4.0,VENTURE,C,7500,13.43,0.1,Y,9,0
8569,40399,25,85000,MORTGAGE,7.0,HOMEIMPROVEMENT,B,8000,10.36,0.1,N,2,0
8570,8756,39,44531,OWN,6.0,DEBTCONSOLIDATION,D,15000,16.29,0.34,N,8,0
8571,8075,22,62900,MORTGAGE,7.0,MEDICAL,D,20000,14.84,0.27,N,4,1
8572,49207,30,70000,MORTGAGE,13.0,HOMEIMPROVEMENT,A,10000,7.88,0.14,N,10,0
8573,48159,45,73000,MORTGAGE,13.0,PERSONAL,C,9000,13.47,0.12,N,16,1
8574,50719,26,123000,MORTGAGE,10.0,DEBTCONSOLIDATION,D,24250,14.96,0.2,N,2,1
8575,14403,22,66000,RENT,0.0,PERSONAL,E,18000,16.0,0.27,Y,4,1
8576,30158,44,65000,MORTGAGE,3.0,HOMEIMPROVEMENT,A,8800,7.51,0.15,N,11,0
8577,52142,28,43000,RENT,1.0,MEDICAL,B,12400,12.53,0.28,N,5,0
8578,14119,25,60000,RENT,8.0,VENTURE,C,15000,13.22,0.25,N,4,0
8579,17041,25,36108,RENT,3.0,HOMEIMPROVEMENT,A,2500,9.32,0.07,N,4,1
8580,46810,31,60000,RENT,15.0,EDUCATION,C,15000,13.49,0.25,N,6,0
8581,4453,23,33000,RENT,4.0,PERSONAL,B,6000,10.59,0.18,N,2,0
8582,7971,29,105000,RENT,1.0,HOMEIMPROVEMENT,B,7500,11.89,0.07,N,8,0
8583,2807,22,55000,MORTGAGE,6.0,PERSONAL,C,6000,12.99,0.11,N,3,1
8584,30367,24,30000,RENT,0.0,MEDICAL,B,10000,10.37,0.33,N,4,1
8585,27054,28,35000,RENT,12.0,PERSONAL,B,6500,10.65,0.18,N,5,0
8586,29386,24,45000,RENT,0.0,PERSONAL,C,6000,14.27,0.13,Y,4,1
8587,13571,22,50000,OWN,0.0,PERSONAL,A,6000,8.49,0.12,N,4,0
8588,43480,25,29004,RENT,5.0,VENTURE,B,10000,10.0,0.34,N,4,1
8589,32929,28,58800,MORTGAGE,11.0,HOMEIMPROVEMENT,A,3000,7.51,0.05,N,10,1
8590,53228,28,30000,RENT,2.0,PERSONAL,C,3000,13.11,0.1,Y,10,0
8591,30606,23,30000,RENT,1.0,EDUCATION,C,4500,14.65,0.15,N,3,1
8592,49843,29,50000,OWN,2.0,PERSONAL,C,9600,14.26,0.19,Y,5,0
8593,17623,30,36000,RENT,3.0,DEBTCONSOLIDATION,B,12000,11.49,0.33,N,6,1
8594,8242,40,54000,RENT,4.0,DEBTCONSOLIDATION,D,10000,15.33,0.19,N,13,1
8595,46524,24,36000,RENT,1.0,MEDICAL,C,11000,13.11,0.31,N,4,1
8596,53979,22,30000,RENT,0.0,DEBTCONSOLIDATION,B,10000,12.21,0.33,N,4,1
8597,27308,28,30000,RENT,2.0,HOMEIMPROVEMENT,C,8000,13.57,0.27,N,7,1
8598,52621,22,29000,RENT,4.0,VENTURE,C,14000,13.23,0.48,N,4,1
8599,10834,23,59000,RENT,0.0,PERSONAL,B,20000,11.11,0.34,N,2,1
8600,26444,22,50000,RENT,5.0,PERSONAL,B,10000,10.99,0.2,N,4,0
8601,32717,22,24000,RENT,3.0,EDUCATION,A,12000,5.42,0.5,N,2,1
8602,1355,22,25000,RENT,6.0,MEDICAL,B,8500,11.49,0.34,N,4,1
8603,30269,24,42000,MORTGAGE,6.0,HOMEIMPROVEMENT,D,10000,16.89,0.24,N,4,0
8604,56975,24,48000,MORTGAGE,8.0,EDUCATION,C,14125,13.79,0.29,N,4,0
8605,45015,26,58000,RENT,5.0,MEDICAL,A,20000,6.91,0.34,N,2,1
8606,32604,24,50000,RENT,4.0,PERSONAL,B,10000,10.99,0.2,N,4,0
8607,9721,23,36000,RENT,2.0,PERSONAL,B,6000,10.59,0.17,N,3,1
8608,5040,23,30000,RENT,2.0,EDUCATION,B,5000,10.83,0.17,N,4,0
8609,21963,23,65000,MORTGAGE,7.0,EDUCATION,A,4800,7.51,0.07,N,2,0
8610,53215,23,28800,RENT,1.0,MEDICAL,A,8875,8.9,0.31,N,3,1
8611,45328,34,37680,RENT,3.0,VENTURE,D,1500,12.92,0.4,Y,5,1
8612,32880,23,45000,RENT,8.0,MEDICAL,D,15000,13.55,0.33,N,2,1
8613,34987,32,35000,RENT,1.0,PERSONAL,B,5500,12.69,0.16,N,10,0
8614,20259,25,43000,RENT,3.0,MEDICAL,A,18000,7.66,0.42,N,3,1
8615,7035,29,52000,MORTGAGE,3.0,VENTURE,A,5000,5.99,0.1,N,5,0
8616,22767,25,56000,MORTGAGE,3.0,HOMEIMPROVEMENT,C,10000,12.73,0.18,Y,4,1
8617,20111,25,25000,RENT,9.0,MEDICAL,C,12000,12.73,0.48,Y,4,1
8618,13594,22,29004,RENT,6.0,PERSONAL,A,7750,8.94,0.26,N,3,1
8619,30668,31,60000,MORTGAGE,7.0,VENTURE,A,12000,6.03,0.2,N,8,0
8620,41152,25,60000,MORTGAGE,9.0,MEDICAL,C,5000,13.49,0.08,Y,4,0
8621,15297,25,60000,RENT,2.0,PERSONAL,A,12000,6.03,0.2,N,3,0
8622,51369,24,68000,MORTGAGE,7.0,HOMEIMPROVEMENT,A,15000,7.88,0.22,N,3,0
8623,56586,46,200004,MORTGAGE,1.0,HOMEIMPROVEMENT,C,12000,13.11,0.06,Y,14,0
8624,21667,26,35000,RENT,5.0,DEBTCONSOLIDATION,B,7000,10.65,0.2,N,2,0
8625,14467,31,30000,RENT,4.0,DEBTCONSOLIDATION,A,10000,8.63,0.33,N,7,1
8626,37192,21,55000,OTHER,5.0,PERSONAL,C,16000,14.26,0.29,N,2,0
8627,17959,27,77200,RENT,4.0,VENTURE,C,4000,13.99,0.06,Y,7,1
8628,57499,27,32000,RENT,0.0,VENTURE,D,5000,14.96,0.16,N,10,1
8629,34557,36,54000,RENT,2.0,HOMEIMPROVEMENT,E,6000,16.35,0.11,N,17,1
8630,23916,25,50000,RENT,4.0,DEBTCONSOLIDATION,B,9600,10.0,0.19,N,2,0
8631,45410,24,68000,MORTGAGE,0.0,DEBTCONSOLIDATION,B,7500,11.89,0.11,N,2,0
8632,43380,21,18000,RENT,1.0,MEDICAL,C,3000,13.61,0.17,N,2,1
8633,12281,37,88800,OWN,10.0,PERSONAL,A,10000,5.99,0.11,N,16,0
8634,7508,29,120000,RENT,3.0,EDUCATION,C,6000,14.22,0.05,N,9,0
8635,19774,31,95000,MORTGAGE,7.0,MEDICAL,D,18000,16.49,0.19,Y,7,1
8636,52295,23,34000,RENT,2.0,MEDICAL,B,11000,12.21,0.31,N,3,1
8637,45595,23,24000,RENT,0.0,EDUCATION,C,2500,12.99,0.1,N,4,0
8638,22873,27,30000,RENT,8.0,EDUCATION,A,11450,7.9,0.39,N,6,1
8639,4093,30,60000,RENT,3.0,MEDICAL,B,4000,9.99,0.07,N,5,0
8640,33939,36,38000,MORTGAGE,4.0,EDUCATION,C,1000,13.49,0.03,N,14,0
8641,57266,23,24000,RENT,1.0,EDUCATION,C,4000,12.87,0.17,Y,4,1
8642,47286,23,42000,RENT,6.0,EDUCATION,A,13000,6.92,0.31,N,3,1
8643,35811,24,38000,MORTGAGE,3.0,VENTURE,D,10000,14.61,0.26,Y,2,0
8644,43876,37,27000,RENT,0.0,VENTURE,D,8500,15.65,0.32,Y,17,1
8645,16754,29,60000,RENT,13.0,MEDICAL,C,14000,12.84,0.23,Y,5,1
8646,49696,26,70000,MORTGAGE,10.0,EDUCATION,A,5000,7.88,0.07,N,4,0
8647,30873,27,57000,RENT,2.0,DEBTCONSOLIDATION,B,18000,11.89,0.31,N,6,1
8648,49864,22,27000,OWN,6.0,VENTURE,C,6000,12.87,0.22,N,3,0
8649,57210,27,44000,RENT,5.0,MEDICAL,A,4000,7.88,0.09,N,5,0
8650,39088,26,85000,RENT,0.0,DEBTCONSOLIDATION,C,12000,13.49,0.14,N,2,0
8651,32203,29,115900,MORTGAGE,13.0,PERSONAL,A,12000,7.88,0.1,N,9,0
8652,20057,28,35000,RENT,1.0,EDUCATION,C,2400,14.27,0.07,Y,7,0
8653,48891,25,84000,MORTGAGE,5.0,HOMEIMPROVEMENT,B,6000,10.99,0.07,N,3,0
8654,18098,24,28000,RENT,4.0,VENTURE,B,8000,10.36,0.29,N,4,0
8655,1229,34,42000,MORTGAGE,3.0,MEDICAL,C,2000,14.22,0.05,Y,5,0
8656,53847,70,37000,RENT,2.0,PERSONAL,B,3000,10.37,0.08,N,21,1
8657,20212,24,93600,MORTGAGE,9.0,DEBTCONSOLIDATION,D,20000,14.74,0.2,Y,3,1
8658,18693,31,24000,RENT,0.0,DEBTCONSOLIDATION,D,7000,15.62,0.29,Y,6,1
8659,17851,28,33852,RENT,3.0,MEDICAL,C,16750,14.22,0.5,N,5,1
8660,11292,24,35000,RENT,1.0,HOMEIMPROVEMENT,B,10000,10.65,0.29,N,3,1
8661,40748,23,58000,MORTGAGE,5.0,PERSONAL,A,4500,6.76,0.08,N,2,0
8662,19898,27,56100,RENT,1.0,HOMEIMPROVEMENT,D,3150,14.96,0.05,N,5,1
8663,11781,24,37000,RENT,3.0,DEBTCONSOLIDATION,D,15000,15.65,0.41,N,2,1
8664,23841,22,19680,RENT,2.0,EDUCATION,D,7750,14.83,0.39,N,2,1
8665,35277,22,42000,MORTGAGE,6.0,EDUCATION,A,2500,5.42,0.06,N,2,0
8666,12842,22,58175,RENT,2.0,MEDICAL,F,20000,18.09,0.34,Y,2,1
8667,51234,22,32000,RENT,1.0,EDUCATION,B,7200,10.2,0.23,N,4,1
8668,18797,26,51500,MORTGAGE,7.0,VENTURE,A,11000,7.49,0.21,N,4,0
8669,34951,24,50000,MORTGAGE,7.0,EDUCATION,C,3000,13.43,0.06,Y,3,0
8670,36737,24,65000,RENT,2.0,HOMEIMPROVEMENT,A,8000,7.88,0.12,N,4,0
8671,40226,25,80000,MORTGAGE,9.0,VENTURE,A,15000,6.03,0.19,N,4,0
8672,5827,32,150000,MORTGAGE,16.0,VENTURE,A,10000,6.03,0.07,N,6,0
8673,34302,26,46000,RENT,4.0,EDUCATION,C,9500,14.35,0.21,N,3,1
8674,26697,22,27000,RENT,5.0,PERSONAL,A,10000,6.54,0.37,N,4,1
8675,7719,24,90000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,8000,7.14,0.09,N,2,0
8676,45029,21,30000,OWN,4.0,VENTURE,B,5000,9.99,0.17,N,4,0
8677,20883,22,62000,RENT,2.0,PERSONAL,B,10000,11.71,0.16,N,2,0
8678,4264,37,42000,RENT,4.0,DEBTCONSOLIDATION,B,3000,11.11,0.07,N,15,1
8679,57828,25,40000,RENT,5.0,MEDICAL,A,10000,7.29,0.25,N,4,1
8680,45074,26,16800,RENT,0.0,DEBTCONSOLIDATION,D,2500,16.0,0.14,N,3,1
8681,4616,21,30000,RENT,0.0,MEDICAL,D,1500,15.62,0.05,N,2,1
8682,19769,25,25000,OWN,1.0,MEDICAL,C,5000,12.68,0.2,N,2,0
8683,27225,50,72000,MORTGAGE,2.0,HOMEIMPROVEMENT,F,21000,21.36,0.28,N,11,1
8684,43967,33,130000,MORTGAGE,11.0,MEDICAL,B,15000,11.99,0.12,N,5,0
8685,17169,23,74800,RENT,1.0,EDUCATION,D,12000,14.46,0.16,N,3,1
8686,18446,33,33000,RENT,4.0,MEDICAL,D,7500,13.24,0.23,Y,5,1
8687,49649,21,44000,MORTGAGE,5.0,PERSONAL,B,6000,11.71,0.14,N,2,1
8688,46114,22,31200,RENT,2.0,EDUCATION,D,13000,15.99,0.44,Y,4,1
8689,22671,22,64000,RENT,0.0,DEBTCONSOLIDATION,C,8000,13.06,0.13,Y,4,0
8690,32393,21,88000,MORTGAGE,2.0,PERSONAL,A,10000,8.94,0.11,N,2,1
8691,45455,24,36000,MORTGAGE,8.0,HOMEIMPROVEMENT,E,3000,17.56,0.08,N,3,0
8692,24837,30,36000,RENT,3.0,MEDICAL,A,15000,7.49,0.42,N,6,1
8693,45186,23,37000,RENT,2.0,EDUCATION,B,12000,9.62,0.32,N,4,1
8694,42542,22,50000,MORTGAGE,6.0,EDUCATION,B,4500,10.37,0.09,N,2,0
8695,48076,24,35000,RENT,3.0,EDUCATION,B,5000,10.65,0.14,N,3,0
8696,13860,28,50000,RENT,6.0,VENTURE,D,6500,14.96,0.13,Y,7,0
8697,6535,45,75000,MORTGAGE,16.0,DEBTCONSOLIDATION,A,11500,7.51,0.15,N,13,0
8698,36808,23,32144,RENT,4.0,DEBTCONSOLIDATION,D,2000,15.05,0.06,N,2,1
8699,39960,34,48000,RENT,2.0,EDUCATION,C,10000,12.99,0.21,N,7,0
8700,38231,23,36000,RENT,7.0,HOMEIMPROVEMENT,B,9800,11.11,0.26,N,2,1
8701,23930,29,150000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,7500,7.49,0.05,N,10,0
8702,15221,24,29000,RENT,0.0,EDUCATION,A,10000,6.62,0.34,N,2,1
8703,47485,25,45000,RENT,4.0,MEDICAL,A,5000,6.99,0.11,N,4,0
8704,24580,25,37000,RENT,3.0,PERSONAL,B,16000,11.11,0.46,N,2,1
8705,9032,27,36000,RENT,3.0,EDUCATION,B,11500,11.58,0.32,N,6,1
8706,26091,35,44000,RENT,2.0,VENTURE,E,7500,16.32,0.17,N,5,1
8707,32992,26,69996,RENT,2.0,PERSONAL,B,25000,11.11,0.36,N,3,0
8708,50225,23,42000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,4000,8.49,0.1,N,3,1
8709,6856,22,43000,RENT,6.0,EDUCATION,C,15000,12.87,0.35,N,2,1
8710,15784,32,50000,MORTGAGE,16.0,HOMEIMPROVEMENT,A,5000,7.51,0.1,N,8,0
8711,2559,32,72000,MORTGAGE,7.0,PERSONAL,C,15000,15.96,0.21,Y,7,1
8712,27969,22,60000,MORTGAGE,3.0,MEDICAL,B,10000,10.38,0.17,N,2,0
8713,1147,22,62400,RENT,6.0,PERSONAL,B,5000,10.39,0.08,N,2,0
8714,13830,35,80000,MORTGAGE,13.0,PERSONAL,A,14000,6.62,0.17,N,9,0
8715,26435,24,80000,MORTGAGE,8.0,PERSONAL,D,14400,14.96,0.17,Y,2,0
8716,23572,37,45000,MORTGAGE,2.0,EDUCATION,A,6000,7.88,0.13,N,14,0
8717,28146,28,48000,RENT,2.0,VENTURE,D,14000,15.33,0.29,N,10,1
8718,7857,24,60000,RENT,8.0,EDUCATION,D,15000,16.77,0.25,N,2,0
8719,56332,22,45000,RENT,0.0,PERSONAL,B,15000,10.65,0.33,N,3,1
8720,33829,25,100000,RENT,2.0,PERSONAL,A,35000,9.63,0.35,N,2,0
8721,35128,29,95000,MORTGAGE,5.0,HOMEIMPROVEMENT,B,7000,9.91,0.07,N,7,0
8722,24406,25,35000,RENT,2.0,PERSONAL,D,16000,14.59,0.45,Y,2,1
8723,53420,23,100000,RENT,1.0,DEBTCONSOLIDATION,A,10000,5.42,0.1,N,4,0
8724,57236,22,40000,RENT,2.0,PERSONAL,D,6000,14.84,0.15,N,3,1
8725,10604,38,33600,RENT,5.0,PERSONAL,A,5000,6.92,0.15,N,17,0
8726,43190,27,36000,MORTGAGE,11.0,MEDICAL,C,1450,14.17,0.04,Y,10,1
8727,758,24,50000,MORTGAGE,8.0,EDUCATION,B,5000,12.18,0.1,N,3,0
8728,37697,33,108000,RENT,5.0,DEBTCONSOLIDATION,D,5000,14.96,0.05,Y,7,1
8729,13979,24,62000,RENT,7.0,PERSONAL,C,5600,12.23,0.09,Y,4,0
8730,33333,31,100000,MORTGAGE,8.0,VENTURE,C,15000,13.57,0.15,N,7,0
8731,40764,36,61200,MORTGAGE,5.0,MEDICAL,E,16000,16.45,0.22,N,11,1
8732,49152,21,26400,RENT,5.0,HOMEIMPROVEMENT,C,9000,13.49,0.34,Y,4,1
8733,17216,23,112976,MORTGAGE,7.0,PERSONAL,B,20000,11.36,0.18,N,2,0
8734,52420,24,115000,MORTGAGE,0.0,HOMEIMPROVEMENT,B,19000,10.2,0.17,N,4,0
8735,29427,26,60000,MORTGAGE,0.0,EDUCATION,B,10000,10.39,0.17,N,4,0
8736,55260,36,40000,MORTGAGE,0.0,VENTURE,E,8000,16.45,0.2,N,13,0
8737,37154,22,53000,MORTGAGE,6.0,PERSONAL,A,2500,6.76,0.05,N,4,0
8738,44362,36,33204,RENT,8.0,MEDICAL,B,5000,10.25,0.15,N,14,0
8739,17069,24,38400,MORTGAGE,5.0,DEBTCONSOLIDATION,A,6000,7.14,0.16,N,4,0
8740,54424,26,39000,RENT,2.0,EDUCATION,C,15000,12.99,0.38,Y,3,1
8741,55075,30,60000,RENT,13.0,MEDICAL,B,3500,10.65,0.06,N,8,0
8742,44841,22,28000,RENT,5.0,MEDICAL,D,5000,15.33,0.18,N,2,1
8743,45103,24,24000,RENT,0.0,MEDICAL,A,9750,6.91,0.44,N,4,1
8744,43352,24,65004,RENT,0.0,HOMEIMPROVEMENT,B,3600,10.99,0.06,N,3,0
8745,48625,22,36000,RENT,3.0,EDUCATION,A,12000,6.99,0.33,N,2,1
8746,44840,47,68000,MORTGAGE,13.0,MEDICAL,C,7000,13.49,0.1,N,16,0
8747,48658,24,26000,RENT,8.0,MEDICAL,B,8000,10.65,0.33,N,2,1
8748,7834,36,100000,MORTGAGE,2.0,MEDICAL,A,6000,7.51,0.06,N,12,0
8749,45574,37,35000,RENT,0.0,MEDICAL,A,1800,9.63,0.05,N,17,0
8750,22132,23,57000,MORTGAGE,7.0,EDUCATION,A,9500,7.9,0.17,N,4,0
8751,22256,28,21000,RENT,1.0,MEDICAL,A,4000,7.4,0.19,N,5,0
8752,41991,25,96000,RENT,9.0,HOMEIMPROVEMENT,B,20000,11.11,0.21,N,4,1
8753,15210,25,47520,RENT,3.0,VENTURE,B,10000,11.89,0.21,N,3,0
8754,45267,27,80000,MORTGAGE,11.0,DEBTCONSOLIDATION,A,5000,7.29,0.06,N,9,0
8755,12735,24,45000,MORTGAGE,5.0,MEDICAL,A,10000,7.88,0.22,N,4,0
8756,41757,28,30000,MORTGAGE,12.0,MEDICAL,C,6500,13.99,0.22,N,8,0
8757,9008,28,100000,MORTGAGE,1.0,PERSONAL,B,7500,12.69,0.07,N,5,0
8758,29868,23,77000,RENT,7.0,EDUCATION,D,16000,16.02,0.21,Y,4,0
8759,15099,22,53000,RENT,6.0,EDUCATION,A,12000,5.42,0.23,N,4,0
8760,54772,21,60000,MORTGAGE,5.0,EDUCATION,C,10000,13.61,0.17,N,2,0
8761,25312,23,29000,RENT,5.0,EDUCATION,B,4000,12.69,0.14,N,4,1
8762,11643,25,150000,RENT,3.0,HOMEIMPROVEMENT,D,16000,16.32,0.11,N,4,0
8763,45225,33,35000,RENT,6.0,MEDICAL,A,5000,7.51,0.14,N,9,0
8764,12675,34,58650,MORTGAGE,5.0,MEDICAL,E,6200,16.77,0.1,N,6,1
8765,26530,40,31200,MORTGAGE,0.0,HOMEIMPROVEMENT,A,2100,8.94,0.07,N,15,1
8766,19398,24,114750,RENT,1.0,MEDICAL,E,3400,20.69,0.03,Y,4,1
8767,17310,28,78000,MORTGAGE,1.0,VENTURE,A,10000,6.54,0.13,N,7,0
8768,14539,28,43000,MORTGAGE,12.0,PERSONAL,A,6000,7.51,0.14,N,9,0
8769,7256,23,42000,OWN,3.0,VENTURE,B,3500,10.37,0.08,N,2,0
8770,5728,24,80000,RENT,4.0,VENTURE,A,10000,6.03,0.13,N,4,0
8771,21799,28,30000,RENT,1.0,MEDICAL,B,14500,11.48,0.48,N,6,1
8772,6435,24,69000,RENT,2.0,HOMEIMPROVEMENT,C,14000,12.61,0.2,N,2,1
8773,57659,30,30000,MORTGAGE,5.0,HOMEIMPROVEMENT,B,2200,11.99,0.07,N,5,0
8774,54034,27,64000,RENT,4.0,DEBTCONSOLIDATION,B,3000,12.42,0.05,N,8,1
8775,17131,32,48000,RENT,1.0,MEDICAL,B,5000,10.62,0.1,N,8,0
8776,14938,28,120000,MORTGAGE,4.0,EDUCATION,A,14000,7.51,0.12,N,7,0
8777,14239,23,50725,RENT,1.0,VENTURE,B,5200,9.99,0.11,N,3,0
8778,45269,38,90000,MORTGAGE,14.0,PERSONAL,A,10000,7.51,0.11,N,13,0
8779,14495,24,74064,RENT,9.0,DEBTCONSOLIDATION,D,24000,14.84,0.32,N,4,1
8780,6262,41,65000,MORTGAGE,3.0,PERSONAL,C,7000,13.35,0.11,Y,12,0
8781,44176,33,44000,RENT,0.0,VENTURE,D,7000,14.96,0.16,Y,7,1
8782,42645,23,50000,RENT,2.0,DEBTCONSOLIDATION,B,6000,10.25,0.12,N,2,0
8783,30478,22,64800,MORTGAGE,6.0,EDUCATION,A,15000,6.92,0.23,N,2,0
8784,43576,30,55000,RENT,2.0,MEDICAL,B,7000,11.49,0.13,N,6,0
8785,22644,22,108000,MORTGAGE,2.0,DEBTCONSOLIDATION,B,6000,10.38,0.06,N,3,0
8786,48577,26,91800,MORTGAGE,7.0,DEBTCONSOLIDATION,C,25000,12.73,0.26,Y,3,1
8787,40633,24,80000,MORTGAGE,6.0,PERSONAL,B,20000,11.36,0.25,N,2,0
8788,42031,27,100000,MORTGAGE,0.0,HOMEIMPROVEMENT,A,9000,7.14,0.09,N,5,0
8789,35413,26,90000,RENT,10.0,HOMEIMPROVEMENT,B,8000,12.69,0.09,N,2,0
