person_age,person_income,person_home_ownership,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,loan_status
33,40000,0,2,1,14000,13.38765325654844,0.35,1
33,48500,0,1,2,6000,13.09881332630004,0.12,1
24,50000,0,3,1,15000,14.253010701212942,0.2834297191332764,1
30,34000,0,2,3,7500,15.58,0.22,1
24,39000,0,3,2,7134,13.35893652560602,0.18,1
28,34000,0,1,3,2000,14.942797975829443,0.06,1
24,41000,0,1,0,15000,12.217476621289551,0.37,1
22,47001,0,1,0,15000,11.513533570177461,0.32,1
38,42000,0,0,0,15000,11.49315294483147,0.36,1
24,70000,0,4,4,6889,15.465732635322826,0.09447643513763768,1
30,60000,0,3,2,15000,15.919592359584051,0.25,1
23,29939,0,3,3,6000,15.64145030406252,0.2,1
22,28000,0,2,0,12000,12.6834857617641,0.4207379123161735,1
24,85000,0,3,2,35000,9.687268214668784,0.41,1
24,44000,1,3,2,6423,9.934177324802395,0.1461511479296499,1
27,35000,0,1,1,13464,12.768314998405533,0.38,1
25,49746,1,0,0,12000,12.202672200774144,0.24467611141751222,1
26,71978,1,3,3,12000,15.901090144002053,0.16964036870589747,1
27,45000,0,1,0,20000,11.567367819412146,0.44,1
30,37927,0,1,1,12000,7.160404439340166,0.32,1
23,49000,1,1,1,15000,12.095625975051755,0.31,1
26,54000,2,2,3,2000,16.092489786214795,0.04,1
30,78463,0,0,0,25000,11.573089999132387,0.32,1
25,24000,0,0,1,8500,11.34,0.35,1
26,78000,2,4,1,25000,13.995424518050678,0.32,1
22,33996,0,1,2,15000,8.40067383380367,0.44,1
22,51000,1,4,3,1500,14.59358258992513,0.03,1
23,54000,0,1,4,16000,16.33091193951206,0.3,1
22,47004,0,2,0,15000,11.866284247326673,0.32,1
26,29000,0,2,1,10000,9.12457270505993,0.3390996453411711,1
27,33010,0,0,2,11009,6.576018414319511,0.3311139715768921,1
24,70101,0,0,1,25000,13.466252661440171,0.34714552252535463,1
23,41467,0,2,3,9869,15.810197933450251,0.23672866887297886,1
32,78000,1,0,0,6000,11.561249010710164,0.08,1
23,59000,0,0,0,19859,12.36212148916717,0.3385990654679449,1
32,33000,0,1,1,8339,13.88910018530959,0.2569572535812196,1
29,70000,0,3,3,5000,15.736678980648986,0.0685942291488074,1
37,48000,0,2,3,4000,15.863673394027034,0.08,1
27,33000,0,4,1,3000,15.00214234123192,0.09,1
28,65000,0,2,2,20000,6.831860288476595,0.31,1
34,60000,0,4,2,20000,7.885588799160391,0.33,1
33,42000,0,4,0,14000,10.350425244197867,0.33085107633922317,1
22,36165,0,1,1,14466,13.186634715434524,0.396607678314062,1
36,58650,0,1,2,20000,10.432070268689763,0.3238000638288059,1
27,42000,1,0,1,5000,11.89867217617573,0.12,1
25,35000,0,1,3,8000,16.32042105845567,0.23,1
23,78443,1,4,3,15000,16.68189611397343,0.19,1
22,66806,0,3,2,9298,15.49099766612422,0.14,1
23,45000,0,0,0,14000,10.260037894251324,0.31,1
33,56058,0,2,2,18000,14.955966770048308,0.2907149450387241,1
26,63408,2,2,3,18102,16.384671566467265,0.28183394580840804,1
34,40823,0,1,3,12352,18.250012734699254,0.29881840860984515,1
25,24999,0,3,2,9000,14.061926591824461,0.3696981353959619,1
22,20000,0,1,0,5000,12.64883081521475,0.25,1
23,49000,1,0,4,8000,18.644945615118196,0.16,1
34,100662,0,0,0,35000,9.956668968995729,0.3477919393917061,1
24,54000,1,3,3,12000,16.480901716408297,0.22,1
23,47000,0,2,1,15000,9.008365942902785,0.32,1
22,30000,0,0,2,10000,6.921726875527875,0.33,1
27,39710,0,0,1,7500,13.773387788326533,0.19,1
29,108000,1,4,0,10000,11.799711084431747,0.09,1
34,43994,0,4,2,7977,12.588618052919827,0.18,1
43,54000,0,5,0,16000,10.904762668837582,0.30641179339665375,1
31,58000,0,3,1,15000,9.103296907150229,0.26,1
22,69000,0,0,0,20000,11.328868477701494,0.29,1
37,25000,0,4,2,8000,14.402247399409497,0.32896394907794324,1
25,49000,0,1,2,16000,15.20726127301156,0.33,1
27,26000,0,3,2,8500,13.772861877754536,0.33,1
23,36000,0,2,3,4876,14.704728453437479,0.14,1
21,50000,0,3,2,6000,14.512368009760474,0.12,1
28,33669,0,1,1,16739,14.063954883847513,0.491449582676576,1
25,50000,0,1,3,24699,16.076720232116884,0.5,1
22,51969,0,1,1,7000,14.282686138956297,0.12793958981449383,1
32,44000,0,2,3,3000,17.293701013741405,0.07,1
48,64000,1,2,2,9000,7.689316742734917,0.14,1
30,51946,0,3,3,6000,14.721680772756605,0.11288212039153488,1
26,39000,0,2,3,6504,14.082626549662702,0.16522312088180638,1
25,50000,0,0,0,18000,9.943720950284321,0.36,1
28,41811,0,2,0,16828,9.16665587256109,0.40313897219749223,1
27,58000,0,1,0,20000,11.49351640164754,0.34,1
31,113000,1,4,1,12494,9.196754575157739,0.11,1
23,77313,0,2,0,24000,11.587666691282907,0.3168697320837116,1
23,74000,1,1,0,11792,12.752092189344332,0.16,1
30,55384,1,1,0,18000,11.93332742030931,0.33,1
23,38003,1,3,2,15000,15.299893563828782,0.39,1
28,44000,0,4,2,10000,14.152713662957389,0.23,1
30,64000,0,0,2,7568,7.138959869287623,0.12,1
28,99054,1,4,2,12000,14.529621147436107,0.12,1
26,47000,0,4,0,15000,13.583101025891006,0.32,1
27,52010,0,3,0,20000,12.478890721137432,0.38,1
22,30000,0,2,2,15000,6.716888619345267,0.5133180262520506,1
29,75000,0,4,0,30000,10.420813675400042,0.4,1
27,31200,0,3,3,12279,15.514208356178553,0.39,1
33,58872,0,2,1,24000,11.787322452380238,0.3944283390921511,1
26,43964,0,1,3,9000,15.041358560767634,0.2004494948108709,1
26,78000,0,4,0,35000,11.627108052125786,0.4472918511352671,1
29,62628,0,1,3,12000,16.267836511561004,0.18034300983771162,1
26,54000,0,0,1,19000,8.828922092537127,0.35,1
27,45989,2,3,3,11054,17.892800034630913,0.2410808694899328,1
24,78996,0,4,3,25000,14.402737690031579,0.32,1
24,51998,0,1,3,8213,16.864676419696412,0.1553306075506075,1
23,60000,0,4,1,15000,14.338625033147313,0.25,1
24,48000,0,3,2,7330,14.45119535781367,0.15661077453532812,1
33,84899,0,0,3,5000,18.04387879821004,0.06,1
26,46366,2,0,1,10000,14.364267768412446,0.21267353252339605,1
22,30000,0,1,1,10000,13.48,0.33,1
27,85000,0,1,2,35000,8.221607585050164,0.41,1
28,74301,2,4,0,6773,12.126569213052699,0.09,1
24,39000,0,3,1,8000,11.529041046440485,0.21,1
36,40000,0,0,0,14000,12.209956927877737,0.35,1
37,44000,0,3,3,15000,16.274633309232886,0.34,1
31,30000,0,1,2,6000,14.76346429623517,0.2,1
28,153000,2,3,0,23481,12.386526526799026,0.15201003664478718,1
25,34000,0,4,1,7500,11.092885568459014,0.22,1
26,44000,0,3,1,14000,10.18815004800097,0.32,1
24,18068,0,0,4,5000,18.129718702938664,0.27,1
22,45908,0,3,3,20000,15.777377052178997,0.4308834243961151,1
21,67000,0,1,0,25000,10.352351323832567,0.37,1
22,34000,0,2,3,10000,14.658772461253456,0.29,1
23,30000,0,0,2,10000,6.2370119702362565,0.33,1
29,54000,0,5,0,10000,12.426100093288543,0.19,1
33,65000,0,4,1,20000,10.226381231729942,0.31,1
28,84441,1,4,1,21000,14.922798552563666,0.25,1
24,18000,0,5,2,3489,16.656739291202832,0.20313246668573762,1
21,58650,0,0,0,5000,9.852090886313322,0.07,1
24,46152,0,1,3,8000,16.33722357310572,0.17,1
40,78000,0,3,3,11674,16.654474934713207,0.15186570596521531,1
27,92318,0,2,2,10000,15.148703050016927,0.09864425793345441,1
31,30000,0,1,0,10000,11.431798051769842,0.33,1
24,24000,0,1,0,10000,11.70549847129317,0.42894490229909465,1
22,30000,0,2,2,12000,5.990102430898888,0.4,1
23,47000,0,2,1,15000,8.655196030511927,0.32,1
24,38004,0,0,1,3286,13.62089564724903,0.08476892964659308,1
32,36000,0,3,1,12000,13.157134821243178,0.33,1
27,36000,0,1,1,13500,6.65887301611259,0.38,1
31,44000,0,3,0,14000,11.323219079783819,0.32,1
26,48500,0,2,1,19589,13.593390367136704,0.40178201133932845,1
24,24996,0,0,1,10829,12.743532669672282,0.44,1
21,52000,0,2,0,18000,11.236668321510972,0.35,1
28,30000,0,2,3,10000,15.443927642816002,0.33,1
28,30000,0,0,3,5524,16.343962442802503,0.18244609323930805,1
23,66000,1,4,3,20000,15.656202594020042,0.3,1
26,35000,0,1,3,5000,15.85095969088019,0.14,1
23,75000,0,3,0,25000,12.979541796580493,0.33,1
22,73000,0,4,2,6951,15.826223465753404,0.09837840372641052,1
26,91800,2,3,0,25000,12.640467555339924,0.25886667791569523,1
27,60000,0,0,1,7000,13.926580900976965,0.12,1
27,61200,2,1,3,15147,15.18012444174939,0.2114773452466402,1
26,39996,0,1,3,13000,15.232923365774374,0.33,1
22,103050,2,4,3,12911,15.680224450730105,0.12101413073178943,1
27,41144,0,1,0,3000,11.285045709786166,0.07,1
25,40000,0,0,0,15000,10.910811087368037,0.38,1
26,39000,0,3,3,9000,15.941537897934186,0.24,1
22,66000,0,4,2,20175,14.257126180491483,0.3,1
31,50000,0,2,1,16000,9.389465598407785,0.32,1
23,30000,0,1,1,13000,10.00632761878209,0.43,1
31,36000,1,2,3,10916,16.697433185555848,0.31415748148526373,1
28,108000,0,0,3,5092,15.227242704630093,0.05,1
28,90620,0,3,1,4868,14.170500155640823,0.05,1
24,14400,0,4,3,5530,17.035616482460743,0.38472780787210203,1
27,34000,0,1,3,4000,16.418648253046825,0.11516156331979188,1
35,18000,0,0,0,7947,10.815363580496632,0.4373643717541681,1
31,20561,0,2,3,3200,16.910488064705472,0.1571913130055115,1
23,88000,0,3,1,7000,13.02480548200894,0.08,1
35,112391,0,1,4,8626,15.127524873483885,0.07391749578279616,1
24,32000,0,4,0,12000,10.683742678654236,0.38,1
24,37200,0,2,1,4000,9.503789400258992,0.11,1
25,44000,0,2,3,10000,15.763621583004493,0.23,1
22,14400,0,4,1,6000,13.198650996933345,0.23714871920813269,1
24,30000,0,4,0,12000,12.320273738149657,0.4,1
23,49000,0,0,4,10582,18.106786270645255,0.21164512462122403,1
24,36000,0,1,1,12000,13.839469198326572,0.33,1
24,28800,0,1,3,5000,17.196605694221674,0.17,1
36,19200,0,2,2,2211,14.666559061452036,0.10846731648488833,1
30,77930,2,1,1,15000,12.729583107804846,0.19,1
26,43573,0,2,2,15000,14.459322829173969,0.34592233845607523,1
26,137946,0,4,1,16483,7.925968174909678,0.1198930972676519,1
29,70976,0,1,0,19100,12.304574615857218,0.22996123206900662,1
25,23687,0,1,0,5000,12.631318845275025,0.21309793268584576,1
37,24000,0,3,1,4000,13.879901135637772,0.17,1
32,62190,2,0,0,27921,11.35355647766969,0.4437182466061393,1
23,61471,0,1,1,10000,12.323257059707927,0.1501900119524068,1
22,24000,0,3,2,9600,15.259665572309029,0.07770941685138069,1
31,57430,0,3,3,16543,15.095894108373022,0.29143419088665695,1
23,39000,0,1,2,4500,14.133993319792438,0.12,1
23,99997,2,1,2,5015,14.89254148631839,0.04031456781408308,1
26,189605,0,4,0,24799,12.685853596104348,0.12866176297326892,1
26,30000,0,2,3,5000,15.692173690133675,0.17,1
23,40000,0,2,1,13200,6.193235838656753,0.33,1
24,69000,0,4,3,10000,14.552894209397607,0.14,1
27,36000,1,0,3,10000,16.412161061284525,0.28,1
23,45996,0,0,3,15000,12.496414306789465,0.33532637853968633,1
27,40000,0,2,0,15000,11.17578659235229,0.38,1
33,30000,0,2,1,8875,13.721401240120514,0.30999671840721194,1
32,30000,0,2,3,6000,15.574017210226799,0.2,1
23,30000,0,0,3,3500,15.49715717171315,0.12,1
23,24000,0,2,3,5000,15.39846452908332,0.21,1
33,32000,0,3,0,10000,12.9046501549941,0.31,1
27,56933,0,1,2,3776,14.130559249253983,0.061073390769456136,1
26,66221,1,2,2,16947,13.160946490194048,0.22789772954166854,1
36,79619,1,4,1,4979,13.627076693533686,0.06939729316939929,1
21,25000,0,1,0,8500,11.070405766387681,0.34,1
23,30000,0,1,3,5000,15.99,0.17,1
42,65615,0,4,3,15000,16.370950943434952,0.2107759608679611,1
30,37920,0,1,1,12000,7.215556414023382,0.32,1
23,78000,1,3,3,10000,13.87782898795492,0.13,1
23,51000,0,4,2,7837,8.868216772449768,0.1567445161215802,1
26,30000,0,4,0,7200,12.186173224741651,0.24,1
23,65000,0,0,2,20000,15.332370011518853,0.31,1
23,42000,0,0,3,1543,15.415639035983183,0.04,1
24,78496,2,3,3,20000,14.59,0.2537299964695001,1
23,30000,0,4,0,7000,13.332508027649745,0.23,1
28,74736,2,1,1,9605,14.510886651655454,0.1221077780052204,1
22,46160,0,3,1,13838,15.541895760548726,0.2938534952944818,1
30,30000,0,0,5,10000,20.495051275969853,0.33,1
24,54000,0,3,1,17000,14.412628805462466,0.3156430020055416,1
21,14521,0,4,0,6000,11.511499432023351,0.415957368744005,1
22,25125,0,1,2,4046,15.250314466731126,0.1637227793791858,1
24,54000,1,4,3,16000,14.62783452812651,0.3,1
35,18000,0,0,0,6027,11.849949796999164,0.3333431869690325,1
39,44000,0,1,2,7000,15.272133917114068,0.16,1
29,60000,0,2,3,20000,14.55225270603352,0.33,1
24,37771,0,2,4,8725,17.655663805657113,0.23543023975643343,1
26,33000,0,4,0,7500,11.522174321012244,0.23,1
25,44000,0,2,1,10000,12.255585143047854,0.2220411379529951,1
24,35000,0,0,3,5810,17.032481384220244,0.16525062052599193,1
26,74554,0,2,3,16000,16.76902180849348,0.19920255216808117,1
23,51388,0,0,3,1178,16.620776596888522,0.02298022724142135,1
31,25904,0,1,1,3000,14.81812844026019,0.11725059881645225,1
24,38400,0,1,1,12000,8.574112611300963,0.31,1
28,65000,0,2,0,20000,12.517779970728117,0.31,1
25,36000,0,5,0,5000,10.99,0.14,1
29,44000,0,2,1,3000,13.601588082214453,0.07,1
42,54393,1,1,2,11003,14.947981868936953,0.17068675034645991,1
28,57660,2,0,3,11850,15.85552971939304,0.19299634676280664,1
22,30000,0,4,3,6000,15.234392669749306,0.2,1
28,52000,0,3,2,20000,11.023929019526262,0.38,1
25,59004,0,2,3,4893,16.270734992285004,0.08,1
23,16204,0,3,1,4000,13.296030009587842,0.24586067026699152,1
31,30000,0,4,2,5000,15.4820810230815,0.17,1
22,29000,0,2,1,6000,14.931134141221342,0.21,1
29,94492,2,1,3,15000,15.545586640873347,0.14438986183261734,1
31,44000,0,2,2,3000,16.863288875422853,0.07,1
26,39998,0,2,3,2247,16.223083463137424,0.054917880889016626,1
26,30000,1,1,3,10000,16.104926950395033,0.3319803560376172,1
24,40000,0,4,0,13221,11.045686671389433,0.33,1
26,45759,0,4,1,17000,8.723364113877297,0.37167887851710285,1
22,49654,0,2,3,15000,14.308652801462305,0.3015003798671091,1
40,16800,0,4,2,1403,14.485444134745059,0.08693051684313237,1
26,24000,0,3,3,3000,16.828857419163327,0.13,1
22,43933,0,1,1,17318,13.635382718560246,0.38,1
22,39000,0,1,0,10000,11.99,0.26,1
22,39000,0,0,0,15000,11.388677885206828,0.38,1
31,50000,1,3,3,8669,17.474514829771376,0.17338999877091246,1
31,30000,0,1,3,4200,15.254045903065505,0.14,1
29,58650,0,1,2,16269,14.970701606970945,0.22461293144415753,1
25,54000,0,2,0,20000,10.949120764407004,0.37,1
29,33000,0,3,1,3622,14.667474139537703,0.11056368192057105,1
22,110799,2,4,1,23476,13.983937403106705,0.1995208325051855,1
32,54000,1,2,2,6000,6.645533636670194,0.11,1
28,71400,0,0,4,12925,17.53594545311294,0.17370649330184856,1
25,58951,1,2,2,2621,14.118477670710519,0.04242513639564693,1
53,42000,0,3,3,13750,16.330753769572336,0.32416642483152686,1
22,36824,0,0,2,7187,8.33237001020037,0.19061714871787228,1
23,30000,0,4,1,10000,14.536490210012378,0.33,1
21,54000,0,0,2,5000,13.18987833782812,0.09,1
25,24000,0,1,0,10000,11.91223111104701,0.42904382429015103,1
24,66271,0,0,2,4546,16.463328199030318,0.05280492500886904,1
23,39000,0,3,3,5000,14.09,0.13,1
24,65931,0,1,1,29744,9.041340548971128,0.3913355375337937,1
24,123886,2,4,3,24250,15.037534206708669,0.19778473695118096,1
23,39000,0,3,2,11621,16.448399837891227,0.3024393446419409,1
23,29000,0,2,2,4000,13.638716642098283,0.14,1
25,28800,0,2,0,12250,10.022535698315675,0.4295661906891243,1
29,24000,0,1,0,10000,8.909258658910089,0.42,1
23,32000,0,0,0,13656,10.740243647027857,0.4107805082377715,1
37,32000,0,1,1,10000,13.699128606860768,0.31,1
31,32000,0,1,0,10000,10.235784718985943,0.31,1
21,32000,0,4,2,1050,15.083570403184709,0.032502618309185514,1
36,55042,1,4,0,7482,12.72298885983676,0.13485294914610282,1
22,26400,0,5,2,5000,13.186340545764065,0.19,1
28,63033,1,4,1,4000,15.271601792378675,0.06,1
28,37999,0,1,0,12000,11.504876492353176,0.32,1
29,45000,0,3,2,15000,14.08263233316919,0.33,1
29,67707,2,2,2,15000,15.257775404652817,0.20400255221985433,1
24,66000,0,3,3,25000,15.267031531578102,0.38,1
23,33280,0,0,1,11247,7.7338434678051895,0.3590474746050843,1
24,25000,0,3,1,8000,9.41164573709401,0.32,1
26,54000,1,1,1,9600,9.226382259230652,0.18,1
26,54000,0,2,2,4500,9.87767277041253,0.08,1
33,27000,0,4,0,8879,12.166527708560254,0.32396269880822715,1
22,36000,0,0,3,8000,15.279675167661205,0.22,1
22,36000,1,4,2,6418,8.772295404581028,0.18,1
23,54000,0,1,3,10000,14.11,0.19,1
38,73000,0,4,3,6790,14.870492751139178,0.08947960901825103,1
28,44000,0,0,1,6372,14.255977411836906,0.14723941276992775,1
34,44000,0,2,0,5432,11.071343548833564,0.12322137093053634,1
27,128861,0,1,3,25000,15.090427428079941,0.1956915324563623,1
24,48999,0,1,3,6000,16.12887897347153,0.12,1
22,44004,0,1,3,5000,16.06931179866625,0.11,1
25,37024,0,1,3,6000,14.96,0.16,1
22,60000,0,2,0,20000,10.76488751942743,0.33,1
32,43200,1,0,1,14400,11.854766536231443,0.33,1
22,40000,0,0,1,16000,12.537656745930606,0.4,1
23,18000,0,1,0,7000,11.916493809768996,0.39,1
25,64000,0,4,2,6956,14.372045815131289,0.11,1
22,35305,0,0,1,6000,14.820880761457396,0.17,1
32,130000,2,3,0,4352,11.995614010258373,0.10155216645107554,1
23,42000,0,3,2,1800,14.329588809807566,0.04818325305420048,1
22,51467,1,1,1,4194,7.581865974323699,0.08,1
26,64171,1,2,3,9000,15.596856527802409,0.13462869443951825,1
24,66300,2,1,3,15000,13.769917250431144,0.19,1
24,59494,0,0,0,18026,11.164034323747433,0.29142363388002734,1
29,18000,0,1,0,4000,11.213121715208242,0.22,1
22,54000,2,2,3,8000,14.655526024605566,0.15,1
36,34000,0,2,2,5000,14.007285182173487,0.15,1
26,44000,0,3,3,5000,17.01835515564007,0.11,1
26,20000,0,1,3,5000,16.05138341659897,0.25,1
31,71453,0,1,2,19730,14.693623762994408,0.23989547152449847,1
23,54000,0,4,4,15000,15.86141005847488,0.2855908670228313,1
26,73077,0,3,1,24866,9.26030293889544,0.3382205392283587,1
29,39000,0,2,2,10000,15.250746684930398,0.26,1
24,24000,0,1,3,5483,14.991754835078263,0.22935848818023716,1
32,40000,0,0,0,3010,11.772607575868413,0.07041189194650271,1
23,14400,0,4,1,6000,13.35429111263674,0.22426348087103243,1
22,47003,0,0,0,15000,11.50917106287471,0.32,1
30,32000,0,1,0,15000,9.58391176220378,0.47,1
25,32952,0,4,3,5000,16.33384403123472,0.15,1
38,69000,1,3,1,25000,9.00454569288987,0.36,1
32,54000,2,2,0,6000,11.04989781762187,0.11,1
25,72092,0,3,1,25000,13.667364139271516,0.3279120389367983,1
25,51233,0,1,2,12000,13.583973851248846,0.23250900130483468,1
25,36969,0,4,2,7454,7.566393898133866,0.1984758405909766,1
32,36000,0,3,0,14000,10.543576941723524,0.3966772583358054,1
25,32000,0,1,3,10000,16.248514020572305,0.3163785695873077,1
25,40000,0,1,2,10000,8.797530211515156,0.25,1
50,88000,0,0,3,15000,16.702138371731415,0.17,1
22,30000,0,0,2,10000,6.382004693820474,0.33,1
30,30000,0,3,2,12000,7.8956912597044475,0.4,1
23,44000,0,1,0,16000,12.576312150579616,0.36,1
26,25000,1,1,0,4103,12.780475859821594,0.16828269619828776,1
23,30000,0,1,3,5000,16.265070437410273,0.17,1
23,46250,0,3,1,14486,13.675445186919841,0.31991727434562633,1
23,62321,1,2,1,5000,12.767202791885648,0.08,1
28,62021,2,0,1,28856,13.987782297994638,0.4328698154400306,1
23,60350,0,1,3,25000,15.169989881285126,0.35,1
38,144039,0,2,2,25000,14.28046782978381,0.17,1
29,69000,0,4,3,10000,16.53577019261883,0.14,1
23,48000,0,2,3,6191,17.035404536168613,0.13382643516233197,1
30,32000,0,3,3,2000,15.62,0.06,1
22,48000,0,3,2,15000,15.039215831863967,0.31,1
26,37200,0,4,2,12162,14.447155073218912,0.33626622378439486,1
31,66300,0,1,3,20000,15.124601023154316,0.27379149661811575,1
32,30000,0,3,0,10000,11.326030089505227,0.33,1
34,34000,0,4,0,2000,11.032046314112934,0.06,1
22,29000,0,0,0,12000,12.963442228102425,0.41,1
22,33996,0,1,1,9600,13.205931500710967,0.28,1
21,34341,0,4,0,12000,10.643961746363704,0.35,1
29,49000,0,2,1,10000,14.767883978780453,0.2,1
29,62050,2,1,1,5034,13.512581136795298,0.08,1
26,18912,0,4,1,3000,12.96708163424881,0.16990433690091772,1
23,30000,0,2,3,7000,15.193936537144065,0.23,1
24,45000,0,1,0,18207,10.58969481033641,0.404687649190539,1
26,54274,1,1,3,7565,16.958762025281565,0.12022088106637285,1
23,16190,0,1,1,5000,12.938970097312907,0.30600260734857493,1
26,91800,2,4,1,25000,14.42655668999803,0.24776521617789884,1
34,72995,2,3,1,3952,7.896724275607389,0.05,1
23,46123,0,0,3,6410,15.28538021734252,0.13820659421915985,1
26,44000,0,0,0,5400,10.55179985175768,0.12,1
30,42000,0,4,2,7000,8.078814304758664,0.17,1
25,12000,0,3,0,4000,14.796093892165683,0.33,1
22,32000,0,0,2,10000,7.165468955348195,0.31,1
24,54961,0,2,0,18000,10.712921189264918,0.3293773509871122,1
29,56400,0,3,3,8000,16.46101278975608,0.14,1
37,46000,0,1,2,6885,10.940274842478138,0.1477012722061787,1
23,30000,0,3,0,13250,11.197514268307932,0.44,1
23,32000,0,0,1,3012,13.04607267538154,0.09064026427411469,1
26,64000,0,2,3,10126,15.80433270466347,0.16316780939282258,1
24,30000,0,3,4,8500,17.723768497567086,0.275339681551452,1
30,45000,0,2,1,4000,13.614272509037045,0.09,1
24,34000,1,2,2,6000,15.222401611788959,0.18,1
23,56000,0,1,3,15000,15.978607217773407,0.27,1
32,129488,2,4,0,6177,11.106860842623899,0.047679176358924574,1
22,49062,1,4,3,8919,16.341025419429165,0.17838266004391024,1
29,35189,0,1,3,4000,15.836989400305718,0.11,1
28,46000,0,1,1,6734,13.965688473801437,0.14937671152026505,1
25,36087,0,1,1,9000,14.917406552959077,0.25,1
27,37717,0,2,4,8929,17.707136863609545,0.24,1
31,56000,0,0,2,4817,7.9691483275047705,0.09,1
29,50000,0,4,0,16000,10.485034106278246,0.32,1
44,115779,0,1,2,23411,9.153334162996844,0.19617931377791797,1
29,75236,0,3,0,30000,9.91,0.3936314664325905,1
22,36000,0,4,2,5000,12.544684644703281,0.14,1
47,30000,0,1,2,9000,10.125303522948537,0.3,1
25,64743,0,1,0,21089,11.268595086841112,0.2979719017368223,1
25,18000,0,3,0,6403,13.609207587367123,0.3634073386890579,1
27,54000,0,5,0,10000,12.228698328001576,0.19,1
23,20000,0,0,1,5000,13.44270736960777,0.25,1
22,12000,0,4,2,2400,13.802223929294598,0.2,1
23,36000,0,4,0,15070,10.509537703896601,0.42,1
30,34000,1,2,0,9000,10.004014120979274,0.2650131450536097,1
27,36000,1,3,1,6000,12.844947361722838,0.17,1
23,39000,0,0,1,8257,9.61405105351307,0.21286718461890933,1
24,31000,0,4,1,2458,14.930306527832496,0.08,1
26,30000,0,1,2,7200,15.504366603283746,0.24,1
26,40000,0,2,1,12000,16.034023151106453,0.3,1
27,21600,0,2,1,4433,15.320190111997846,0.20301183748065404,1
27,46787,0,4,1,8507,7.089056788335515,0.18031799932049924,1
